customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
cust_14491,Male,0,No,No,44,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),96.02,4305.98,No
cust_14492,Male,0,Yes,Yes,57,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,65.73,3837.1,No
cust_14493,Female,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,100.4,6512.11,No
cust_14494,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.7,1690.38,No
cust_14495,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),95.63,6698.26,No
cust_14496,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,37.58,2713.21,No
cust_14497,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.36,1065.23,Yes
cust_14498,Male,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.09,1470.26,No
cust_14499,Male,0,Yes,Yes,39,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),60.53,2333.44,No
cust_14500,Male,0,Yes,No,4,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.92,237.55,No
cust_14501,Male,0,No,No,27,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),69.94,1888.19,No
cust_14502,Male,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),32.23,1216.03,No
cust_14503,Male,0,Yes,Yes,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,51.46,851.41,No
cust_14504,Female,0,No,Yes,36,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,109.95,4014.27,No
cust_14505,Male,0,Yes,Yes,26,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,71.06,1868.93,Yes
cust_14506,Male,0,No,No,24,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,50.43,1236.95,No
cust_14507,Female,0,Yes,No,68,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,61.25,4251.2,No
cust_14508,Female,0,No,No,26,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),77.13,1963.3,Yes
cust_14509,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,94.4,5045.63,No
cust_14510,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.98,235.34,No
cust_14511,Female,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),122.67,3226.62,Yes
cust_14512,Male,1,No,No,58,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,89.59,5346.27,Yes
cust_14513,Male,1,Yes,Yes,71,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.62,6837.93,No
cust_14514,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.62,744.33,No
cust_14515,Female,0,Yes,No,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.36,1439.44,No
cust_14516,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.92,81.28,Yes
cust_14517,Female,0,No,No,17,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,72.86,1250.41,No
cust_14518,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.41,1823.11,No
cust_14519,Female,0,Yes,No,51,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,61.04,3164.03,No
cust_14520,Male,1,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,102.04,6423.37,No
cust_14521,Male,1,No,Yes,44,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,90.6,3877.25,Yes
cust_14522,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,115.12,1287.63,No
cust_14523,Male,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,91.17,653.4,Yes
cust_14524,Female,0,No,No,21,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.94,1628.54,No
cust_14525,Female,0,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.85,934.25,No
cust_14526,Male,0,No,No,40,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),112.55,4423.16,No
cust_14527,Female,0,No,No,56,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),78.18,4483.42,No
cust_14528,Female,0,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,79.84,2539.77,No
cust_14529,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),109.0,5810.0,No
cust_14530,Male,0,No,No,5,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,72.11,357.2,No
cust_14531,Female,1,Yes,No,38,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),61.54,2368.11,No
cust_14532,Female,0,No,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.34,224.49,No
cust_14533,Male,0,Yes,Yes,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.67,659.59,No
cust_14534,Male,0,Yes,No,35,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,45.03,1556.02,No
cust_14535,Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,101.3,1476.55,Yes
cust_14536,Female,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),108.69,1218.38,No
cust_14537,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),95.14,3701.32,Yes
cust_14538,Male,1,No,No,66,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,103.95,7055.93,No
cust_14539,Female,0,No,No,57,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),56.7,3251.28,No
cust_14540,Female,0,No,Yes,8,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,57.77,460.48,Yes
cust_14541,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.84,824.79,Yes
cust_14542,Female,1,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,101.24,410.2,Yes
cust_14543,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.83,691.1,Yes
cust_14544,Male,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.82,0.0,Yes
cust_14545,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.35,0.0,No
cust_14546,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.69,1209.32,No
cust_14547,Female,0,Yes,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),59.1,486.84,No
cust_14548,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),81.54,2992.22,No
cust_14549,Female,0,No,No,3,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),56.02,168.84,No
cust_14550,Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),32.97,1730.0,No
cust_14551,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.24,398.22,No
cust_14552,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),116.36,473.55,No
cust_14553,Male,0,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,95.28,4596.32,No
cust_14554,Male,0,Yes,No,62,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),69.69,4239.24,No
cust_14555,Female,0,Yes,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),75.32,2824.39,Yes
cust_14556,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.92,1131.53,No
cust_14557,Female,1,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.49,1497.01,Yes
cust_14558,Female,1,Yes,No,8,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,61.22,503.89,No
cust_14559,Female,0,No,No,49,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.97,3003.21,No
cust_14560,Male,0,No,Yes,65,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,56.2,3761.33,No
cust_14561,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.65,951.9,No
cust_14562,Male,1,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,39.01,997.35,Yes
cust_14563,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,79.59,1492.19,No
cust_14564,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),86.01,5338.38,No
cust_14565,Female,0,Yes,Yes,15,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,106.11,1578.43,No
cust_14566,Female,1,Yes,No,12,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,75.81,894.16,No
cust_14567,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.87,426.05,No
cust_14568,Female,0,No,No,23,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,87.75,1998.99,No
cust_14569,Male,0,No,No,49,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,47.52,2270.03,Yes
cust_14570,Female,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),92.45,556.91,Yes
cust_14571,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),77.53,2177.38,No
cust_14572,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.43,439.66,Yes
cust_14573,Male,0,Yes,No,34,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,78.1,2646.86,No
cust_14574,Male,1,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.99,1320.77,No
cust_14575,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),110.82,7552.91,No
cust_14576,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),113.78,682.13,No
cust_14577,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),95.98,4244.05,No
cust_14578,Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),63.57,4643.49,No
cust_14579,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),94.55,1106.5,No
cust_14580,Male,0,No,No,37,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,63.0,2387.83,Yes
cust_14581,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.7,474.69,No
cust_14582,Male,1,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,37.75,1995.84,No
cust_14583,Female,1,Yes,No,43,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,72.79,3103.55,No
cust_14584,Female,1,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.15,345.49,No
cust_14585,Male,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.09,2395.99,No
cust_14586,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.74,574.46,No
cust_14587,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,82.69,2375.8,Yes
cust_14588,Female,0,Yes,Yes,69,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),112.23,7964.15,No
cust_14589,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),107.56,1821.1,No
cust_14590,Female,0,No,No,4,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,45.19,180.07,Yes
cust_14591,Male,0,No,No,17,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,73.36,1211.02,No
cust_14592,Female,0,Yes,No,62,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.53,4599.07,No
cust_14593,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),81.67,2873.11,No
cust_14594,Male,0,Yes,Yes,70,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,53.21,3790.75,No
cust_14595,Female,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.94,4591.01,No
cust_14596,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),77.16,5485.3,No
cust_14597,Male,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.99,383.41,No
cust_14598,Female,0,Yes,Yes,51,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,63.14,3248.37,No
cust_14599,Male,1,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.36,1399.9,No
cust_14600,Male,0,No,No,45,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,107.38,4760.85,No
cust_14601,Male,1,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,119.7,5260.28,No
cust_14602,Male,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.4,2546.28,Yes
cust_14603,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.02,802.84,Yes
cust_14604,Female,0,Yes,No,11,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,45.17,506.33,No
cust_14605,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,122.01,994.01,Yes
cust_14606,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,96.52,2069.36,No
cust_14607,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.79,455.2,No
cust_14608,Female,0,Yes,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.67,785.83,No
cust_14609,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.2,4576.72,No
cust_14610,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,112.88,1539.75,No
cust_14611,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.29,893.07,No
cust_14612,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.59,408.98,No
cust_14613,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),38.26,1024.43,No
cust_14614,Male,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),77.63,4636.3,No
cust_14615,Male,0,Yes,No,67,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,74.68,4993.95,No
cust_14616,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.92,1023.61,No
cust_14617,Male,0,No,No,7,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,60.73,426.41,No
cust_14618,Male,1,No,Yes,5,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,82.07,409.81,Yes
cust_14619,Male,0,No,No,62,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,93.55,5864.13,No
cust_14620,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.73,98.38,Yes
cust_14621,Male,0,Yes,No,21,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,54.41,1135.96,No
cust_14622,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.93,595.1,No
cust_14623,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.74,513.06,No
cust_14624,Male,0,No,No,69,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),96.95,6809.25,No
cust_14625,Female,0,No,No,12,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.78,1188.22,No
cust_14626,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),22.0,0.0,No
cust_14627,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.54,1747.77,No
cust_14628,Male,0,No,Yes,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),90.46,2071.09,No
cust_14629,Male,0,No,No,63,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),105.33,6573.94,Yes
cust_14630,Male,0,No,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.47,1002.75,No
cust_14631,Male,1,No,Yes,21,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,74.35,1518.05,Yes
cust_14632,Female,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.22,1248.38,No
cust_14633,Male,0,No,No,11,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),78.95,876.82,No
cust_14634,Male,0,No,No,3,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,77.51,233.99,No
